[2017-10-26 10:12:20,871]  INFO - 初始化卖出基价值！
[2017-10-26 10:12:20,876]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:12:20,991]  INFO - 初始化界面结束！
[2017-10-26 10:12:21,370]  INFO - 初始化供需发布！
[2017-10-26 10:12:22,260]  INFO - 创建登录界面！
[2017-10-26 10:12:22,658]  INFO - 初始化内置浏览器！
[2017-10-26 10:25:05,593]  INFO - 初始化界面开始！
[2017-10-26 10:25:05,606]  INFO - 画板初始化！
[2017-10-26 10:25:05,937]  INFO - 初始化第一行背景！
[2017-10-26 10:25:05,938]  INFO - 初始化第一行行情按钮！
[2017-10-26 10:25:05,940]  INFO - 初始化第一行我的资金按钮！
[2017-10-26 10:25:05,940]  INFO - 初始化第一行基础管理按钮！
[2017-10-26 10:25:05,940]  INFO - 初始化第一行登录按钮！
[2017-10-26 10:25:06,310]  INFO - 初始化第一行注册按钮！
[2017-10-26 10:25:06,311]  INFO - 初始化第一行登录后状态！
[2017-10-26 10:25:06,312]  INFO - 初始化第一行注销按钮！
[2017-10-26 10:25:06,312]  INFO - 初始化第一行最小化按钮！
[2017-10-26 10:25:06,313]  INFO - 初始化第一行最大化按钮！
[2017-10-26 10:25:06,315]  INFO - 初始化第一行关闭按钮！
[2017-10-26 10:25:06,317]  INFO - 初始化第一列行情！
[2017-10-26 10:25:06,317]  INFO - 初始化第一列供需发布！
[2017-10-26 10:25:06,317]  INFO - 初始化第一列K线图！
[2017-10-26 10:25:06,317]  INFO - 初始化第一列资讯！
[2017-10-26 10:25:06,317]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:25:06,317]  INFO - 初始化买入基价！
[2017-10-26 10:25:06,317]  INFO - 初始化买入基价值！
[2017-10-26 10:25:06,317]  INFO - 初始化卖出基价！
[2017-10-26 10:25:06,317]  INFO - 初始化卖出基价值！
[2017-10-26 10:25:06,331]  INFO - 初始化第二行快捷按钮！
